time_ns,rmsd_peptide_nm,rmsd_ache_nm,rmsd_complex_nm
94.3400,0.250828,0.207061,0.943344
94.3600,0.251191,0.205724,0.941543
94.3800,0.239325,0.210734,0.947366
94.4000,0.256045,0.210734,0.947366
94.4200,0.250311,0.210734,0.934875
94.4400,0.259379,0.184266,0.934875
94.4600,0.253941,0.184266,0.937382
94.4800,0.251037,0.184266,0.931465
94.5200,0.280353,0.206698,0.937681
94.5400,0.258517,0.200175,0.930046
94.5600,0.270553,0.208339,0.933556
94.5800,0.275634,0.208339,0.932784
94.6000,0.271898,0.206989,0.933564
94.6200,0.286299,0.219648,0.940399
94.6600,0.265436,0.208815,0.930358
94.6800,0.278836,0.208815,0.931880
94.7000,0.273461,0.204828,0.931880
94.7200,0.257767,0.204828,0.927644
94.7400,0.262309,0.198536,0.927644
94.7800,0.281633,0.198536,0.934372
94.8000,0.257167,0.220810,0.932542
94.8200,0.288096,0.220810,0.223474
94.8400,0.263608,0.205004,0.930702
94.8600,0.269174,0.205004,0.930702
94.8800,0.269444,0.205040,0.930702
94.9200,0.288928,0.202092,0.937395
94.9600,0.280332,0.201087,0.203564
94.9800,0.291271,0.207239,0.210923
95.0000,0.284043,0.202128,0.937487
95.0200,0.297988,0.222021,0.937487
95.0400,0.296155,0.222021,0.937487
95.0600,0.272064,0.189892,0.929614
95.0800,0.285056,0.217270,0.936981
95.1000,0.289362,0.202255,0.929263
95.1200,0.285212,0.195173,0.931781
95.1400,0.295446,0.195173,0.933943
95.1600,0.268754,0.206293,0.927452
95.1800,0.274331,0.195599,0.927452
95.2400,0.268337,0.204560,0.933142
95.2600,0.281483,0.205207,0.930257
95.2800,0.277270,0.207753,0.931737
95.3000,0.278567,0.199368,0.202059
95.3200,0.285049,0.199368,0.926174
95.3400,0.282667,0.210292,0.212863
95.3600,0.284603,0.211046,0.933965
95.3800,0.271206,0.220039,0.933965
95.4200,0.285826,0.199431,0.925570
95.4600,0.281244,0.210046,0.209943
95.4800,0.298561,0.207206,0.209943
95.5000,0.279884,0.201478,0.204022
95.5200,0.293683,0.218260,0.220368
95.5400,0.276284,0.194491,0.196436
95.5600,0.301185,0.200536,0.203587
95.5800,0.296854,0.209170,0.211548
95.6200,0.258554,0.194614,0.196799
95.6600,0.287235,0.214289,0.216810
95.7000,0.272412,0.205090,0.207999
95.7400,0.297592,0.196212,0.200895
95.7600,0.294761,0.196212,0.199400
95.7800,0.285402,0.198863,0.199489
95.8000,0.287235,0.198863,0.199489
95.8200,0.307457,0.200905,0.204129
95.8400,0.278234,0.193523,0.196636
95.8600,0.292300,0.193523,0.196636
95.8800,0.293769,0.198023,0.200735
95.9000,0.279491,0.195042,0.197180
95.9200,0.287230,0.196924,0.199475
95.9400,0.303174,0.203155,0.205901
95.9600,0.282126,0.195154,0.197614
95.9800,0.286060,0.206551,0.209184
96.0200,0.268271,0.204807,0.207138
96.0400,0.298884,0.201176,0.204348
96.0600,0.294598,0.206632,0.209174
96.0800,0.282886,0.192212,0.194968
96.1000,0.287464,0.192212,0.194968
96.1200,0.287928,0.212805,0.215551
96.1400,0.279352,0.212805,0.215551
96.1600,0.293205,0.212805,0.215551
96.1800,0.269138,0.199100,0.201324
96.2000,0.288357,0.199100,0.201324
96.2200,0.281621,0.186873,0.189762
96.2800,0.258173,0.207898,0.210286
96.3000,0.281709,0.200774,0.203824
96.3400,0.256749,0.199342,0.934888
96.3600,0.274714,0.205833,0.934888
96.3800,0.264539,0.210144,0.931884
96.4200,0.255318,0.200917,0.932795
96.4600,0.277443,0.198637,0.928246
96.5000,0.253304,0.201245,0.930356
96.5200,0.288490,0.198946,0.930356
96.5400,0.265173,0.188109,0.191570
96.5600,0.272311,0.194326,0.191570
96.5800,0.267035,0.194326,0.926087
96.6000,0.280216,0.214550,0.930797
96.6600,0.253212,0.201312,0.928748
96.6800,0.251029,0.216648,0.931528
96.7000,0.269145,0.216648,0.931528
96.7400,0.240007,0.205439,0.925367
96.8000,0.279875,0.217629,0.936493
96.8200,0.282197,0.217629,0.929809
96.8400,0.280569,0.206139,0.933381
96.8800,0.261940,0.212061,0.937141
96.9000,0.264365,0.197010,0.937141
96.9200,0.280415,0.197010,0.924712
96.9600,0.263166,0.197248,0.930041
96.9800,0.286986,0.208344,0.926560
97.0000,0.269957,0.201605,0.928350
97.0200,0.280055,0.205371,0.927594
97.0600,0.292833,0.199852,0.923550
97.1400,0.258163,0.211130,0.929207
97.1800,0.272378,0.205024,0.931829
97.2000,0.269961,0.205495,0.931295
97.2200,0.281380,0.194341,0.931295
97.2400,0.277200,0.194341,0.931295
97.2600,0.270089,0.196113,0.917853
97.3000,0.297958,0.198743,0.927173
97.3200,0.278916,0.186971,0.918937
97.3400,0.283969,0.203917,0.918937
97.3600,0.279397,0.203332,0.927185
97.3800,0.290339,0.194004,0.922939
97.4000,0.268248,0.211799,0.925326
97.4200,0.274380,0.206847,0.921813
97.4400,0.295331,0.206847,0.925925
97.4600,0.273541,0.196238,0.922522
97.4800,0.276322,0.205763,0.926159
97.5000,0.279573,0.191579,0.922941
97.5200,0.279426,0.203539,0.923217
97.5400,0.274621,0.197098,0.923217
97.5600,0.296117,0.202346,0.929532
97.5800,0.288406,0.197151,0.929532
97.6000,0.267028,0.197289,0.923592
97.6200,0.270394,0.200496,0.924978
97.6400,0.290478,0.198342,0.924978
97.6600,0.280707,0.198342,0.924229
97.7000,0.295642,0.217479,0.930656
97.7400,0.281946,0.217479,0.925540
97.7600,0.267429,0.211885,0.926180
97.7800,0.276032,0.218697,0.922984
97.8000,0.266426,0.200379,0.922984
97.8200,0.278206,0.200671,0.924041
97.8600,0.260637,0.206187,0.923652
97.8800,0.277216,0.215695,0.927478
97.9000,0.273655,0.208712,0.927478
97.9400,0.255621,0.212185,0.935286
97.9600,0.268109,0.202878,0.925087
97.9800,0.244331,0.202878,0.927828
98.0200,0.275114,0.215072,0.930332
98.0400,0.274616,0.215072,0.928840
98.0800,0.256145,0.213507,0.925596
98.1200,0.278418,0.207851,0.924051
98.1400,0.273214,0.207851,0.924051
98.1600,0.256798,0.209453,0.924051
98.1800,0.264575,0.224115,0.927573
98.2000,0.255614,0.215785,0.921899
98.2200,0.273533,0.223388,0.929366
98.2400,0.254468,0.223388,0.925093
98.2600,0.271872,0.213546,0.925534
98.2800,0.258154,0.220356,0.933982
98.3000,0.264674,0.220356,0.933982
98.3200,0.265528,0.206639,0.927216
98.3400,0.260704,0.217620,0.936230
98.3600,0.247652,0.217491,0.933407
98.3800,0.277816,0.219368,0.924532
98.4000,0.271545,0.207453,0.924532
98.4800,0.289567,0.218570,0.918532
98.5400,0.268371,0.200342,0.924505
98.5600,0.264841,0.222569,0.924505
98.5800,0.254437,0.222569,0.934798
98.6000,0.281500,0.221042,0.934798
98.6200,0.272818,0.213183,0.934798
98.6400,0.269910,0.219889,0.921601
98.6600,0.278309,0.215630,0.921601
98.6800,0.250481,0.227714,0.930432
98.7400,0.294282,0.212351,0.921590
98.7600,0.277567,0.220591,0.921590
98.8000,0.295596,0.205981,0.219950
98.8200,0.248806,0.205981,0.219950
98.8400,0.261976,0.208060,0.925764
98.9000,0.290833,0.216094,0.923144
98.9200,0.275456,0.216094,0.925725
98.9400,0.280290,0.204596,0.922866
98.9600,0.299687,0.204596,0.922866
98.9800,0.259303,0.217767,0.932036
99.0000,0.270294,0.201270,0.928953
99.0200,0.279698,0.201270,0.925076
99.0400,0.263881,0.208621,0.211915
99.0600,0.266974,0.203796,0.925131
99.0800,0.272823,0.204673,0.208717
99.1000,0.268556,0.212045,0.929941
99.1200,0.287158,0.211386,0.924991
99.1400,0.273752,0.211386,0.926933
99.1600,0.280859,0.199787,0.926296
99.1800,0.279353,0.199787,0.926296
99.2200,0.301392,0.197426,0.201322
99.2400,0.295352,0.201920,0.922824
99.2600,0.314125,0.188798,0.917575
99.3000,0.276189,0.184860,0.926844
99.3400,0.292045,0.205582,0.928804
99.3600,0.274677,0.195391,0.926160
99.3800,0.277038,0.195690,0.926160
99.4200,0.273222,0.197346,0.925480
99.4400,0.275474,0.194088,0.925979
99.4600,0.270356,0.194088,0.925979
99.4800,0.250206,0.222848,0.933245
99.5000,0.262001,0.222848,0.933245
99.5200,0.257498,0.201957,0.931124
99.5400,0.272667,0.201957,0.923167
99.5600,0.255555,0.210712,0.930788
99.5800,0.256190,0.207431,0.930788
99.6000,0.249799,0.199793,0.919101
99.6200,0.255860,0.199793,0.919101
99.6600,0.282668,0.203635,0.924417
99.7200,0.250138,0.205248,0.919531
99.7800,0.266760,0.203594,0.923007
99.8200,0.265854,0.185464,0.908497
99.8600,0.286438,0.206666,0.920035
99.8800,0.260793,0.199979,0.914387
99.9000,0.263415,0.202027,0.922470
99.9400,0.283855,0.190491,0.918074
99.9600,0.250310,0.207684,0.922842
99.9800,0.250493,0.207684,0.922726
100.0000,0.269480,0.204692,0.923955
100.0000,0.269480,0.204692,0.923955
